timestamp,rel_change,trend_ema
2025-09-07 15:00:00,0.07797397426186492,0.057773066816997065
2025-09-07 16:00:00,-0.2550049894547698,0.045507260688692486
2025-09-07 17:00:00,-0.3533694625565454,0.029865036247702766
2025-09-07 18:00:00,-0.07743815107190194,0.02565706811752219
2025-09-07 19:00:00,0.3506581746692568,0.03840220955092355
2025-09-07 20:00:00,0.08411361836790962,0.040194813818256334
2025-09-07 21:00:00,-0.06628160633656874,0.03601926792983182
2025-09-07 22:00:00,0.3551360713754758,0.04853365237868061
2025-09-07 23:00:00,0.19074003779800378,0.054110373375516815
2025-09-08 00:00:00,-0.17117381365316475,0.04527569937439205
2025-09-08 01:00:00,-0.08233848837627965,0.040271221423385316
2025-09-08 02:00:00,0.7176151700038188,0.06683372921085329
2025-09-08 03:00:00,0.721654811350361,0.09251298733397124
2025-09-08 04:00:00,0.02773615122529403,0.08997271925127802
2025-09-08 05:00:00,-0.0866858979253994,0.08304493034238872
2025-09-08 06:00:00,-0.08750638393929738,0.0763566435078128
2025-09-08 07:00:00,-0.021668614994404162,0.07251251572341212
2025-09-08 08:00:00,0.4090503671007236,0.08571007852252238
2025-09-08 09:00:00,0.4913544234206395,0.101617699891076
2025-09-08 10:00:00,0.5567076466474026,0.11946436446975547
2025-09-08 11:00:00,-0.5131533987894615,0.0946558247340999
2025-09-08 12:00:00,0.3726800584252525,0.10555873585924314
2025-09-08 13:00:00,0.16688861483066952,0.10796382915224025
2025-09-08 14:00:00,1.2385457886138471,0.15230037658210718
2025-09-08 15:00:00,0.5948887618268098,0.16965678384660532
2025-09-08 16:00:00,-0.2594001069665736,0.15283102342255908
2025-09-08 17:00:00,-0.14450367107673445,0.14117083932454758
2025-09-08 18:00:00,0.2444796352448957,0.1452221646547573
2025-09-08 19:00:00,-0.42322055825299965,0.12293029316817859
2025-09-08 20:00:00,-0.14611368035603775,0.1123795491084054
2025-09-08 21:00:00,0.5723306553718308,0.13041684739324563
2025-09-08 22:00:00,0.056163316098347106,0.1275049442052104
2025-09-08 23:00:00,0.10391205406341283,0.1265797328271007
2025-09-09 00:00:00,0.44455510335596893,0.1390493552007818
2025-09-09 01:00:00,0.12306808238918832,0.138422638619935
2025-09-09 02:00:00,-0.6792314451701175,0.10635777258895257
2025-09-09 03:00:00,0.4275047066922471,0.11895177000476805
2025-09-09 04:00:00,0.46609215442534063,0.13256511841341795
2025-09-09 05:00:00,0.1839325557192289,0.1345795277195282
2025-09-09 06:00:00,1.6153026853878036,0.1926471025300488
2025-09-09 07:00:00,0.2783037595594634,0.19600618711943762
2025-09-09 08:00:00,0.27831667307810587,0.1992340493138952
2025-09-09 09:00:00,0.13246128503253685,0.19661550953815568
2025-09-09 10:00:00,-0.06176118889822925,0.18648308999163077
2025-09-09 11:00:00,0.35605570422157445,0.1931329964320207
2025-09-09 12:00:00,-0.5528704077775919,0.16387796097282023
2025-09-09 13:00:00,0.2932015984819485,0.16894947616925665
2025-09-09 14:00:00,-1.8096249603928432,0.09135832179427235
2025-09-09 15:00:00,-0.9029588894101762,0.05236548998233319
2025-09-09 16:00:00,-0.12245278094009704,0.04550987151478691
2025-09-09 17:00:00,0.23136318581856716,0.05279823678160182
2025-09-09 18:00:00,0.17035328720288825,0.057408238758907174
2025-09-09 19:00:00,0.514261058296078,0.0753240356035021
2025-09-09 20:00:00,-0.2121634070765607,0.06405001824349964
2025-09-09 21:00:00,0.04307368707189368,0.06322741702108371
2025-09-09 22:00:00,0.31058490522887927,0.07292771067629139
2025-09-09 23:00:00,0.11437086274698029,0.07455293232612234
2025-09-10 00:00:00,-0.31427333613118286,0.05930484336701234
2025-09-10 01:00:00,0.6756435003784012,0.08347498677922367
2025-09-10 02:00:00,0.5517319948094667,0.1018380067019783
2025-09-10 03:00:00,-0.02797012901813671,0.0967474915756993
2025-09-10 04:00:00,-0.089770355851881,0.08943306618638243
2025-09-10 05:00:00,-0.3756668831163718,0.0711938524882352
2025-09-10 06:00:00,0.3916607783626376,0.08376118291468235
2025-09-10 07:00:00,0.1274107902055617,0.08547293222020703
2025-09-10 08:00:00,0.07940060196248669,0.08523480162186506
2025-09-10 09:00:00,0.06189781636647859,0.08431962572949697
2025-09-10 10:00:00,-0.08440404316266445,0.07770301126313771
2025-09-10 11:00:00,0.06409995701637332,0.07716955815542147
2025-09-10 12:00:00,0.9960442023279076,0.1132038579268915
2025-09-10 13:00:00,0.8728509060500451,0.14299393824544654
2025-09-10 14:00:00,-0.34539291313109904,0.1238415127012683
2025-09-10 15:00:00,-0.030327271730803653,0.11779567801765764
2025-09-10 16:00:00,-0.12358646205051246,0.10832971174047451
2025-09-10 17:00:00,0.1542859067057061,0.11013191546460124
2025-09-10 18:00:00,-0.4571664399791028,0.0878849211334756
2025-09-10 19:00:00,-0.7510507226646216,0.05498548412178551
2025-09-10 20:00:00,0.5302961231071911,0.07362511702317397
2025-09-10 21:00:00,0.41857827290584065,0.08715269176367071
2025-09-10 22:00:00,0.1537001666444602,0.08976239666095658
2025-09-10 23:00:00,0.06756495548738695,0.08889190877179698
2025-09-11 00:00:00,-0.02867974344115244,0.08428125574383817
2025-09-11 01:00:00,0.36117678135934356,0.09513990380719133
2025-09-11 02:00:00,-0.05967119312276904,0.08906888039817328
2025-09-11 03:00:00,0.5562783982958356,0.10739082227651298
2025-09-11 04:00:00,0.0034223136578538493,0.10331362586009497
2025-09-11 05:00:00,-0.26701863424385736,0.08879079213052822
2025-09-11 06:00:00,0.18658701059893468,0.09262593795281866
