timestamp,open,high,low,close,volume,rel_change,trend_ema
2025-09-11 11:30:00,4255.570275826429,4258.894040112143,4254.133862612142,4258.845582969286,6094.096225357142,-0.05431147609379429,-0.009655701469754958
2025-09-11 11:35:00,4258.845582969286,4259.178302612143,4257.997539754286,4258.065763682856,1152063.4270404286,0.04247577326731343,-0.007611329911438551
2025-09-11 11:40:00,4258.065763682856,4258.515824397143,4257.314524397143,4257.997738682857,2585.4414205000003,-0.03508240321807854,-0.008688626903855806
2025-09-11 11:45:00,4257.997738682857,4259.030430111428,4256.383213325715,4257.156355111429,5630.234034642856,-0.032400557389170026,-0.009618506530730873
2025-09-11 11:50:00,4257.156355111429,4257.950383682857,4255.742851181429,4257.408404038929,3015577.3040465,-0.09103121081775388,-0.012811161600810205
2025-09-11 11:55:00,4257.408404038929,4258.6936047532145,4256.695776538929,4258.585970110357,357.5168479285714,-0.04016999272053417,-0.013884056938838598
2025-09-11 12:00:00,4258.585970110357,4265.1327629675,4258.327398681786,4262.399559396071,238.66926857142857,0.01491610290905998,-0.012754638905587675
2025-09-11 12:05:00,4262.399559396071,4267.210982610357,4262.396677253214,4265.589861181786,186.151805,0.1139597377658357,-0.007785447663571072
2025-09-11 12:10:00,4265.589861181786,4275.629923681786,4265.583432610358,4268.988377253214,3143399.9423911427,0.23805093725074128,0.001855194882088235
2025-09-11 12:15:00,4268.988377253214,4269.024966539286,4261.461983324643,4262.730201182143,3273578.0000727857,0.027308812886030407,0.0028533759802820456
2025-09-11 12:20:00,4262.730201182143,4265.455986896429,4261.9083693964285,4265.2798661821425,884.6912402857142,-0.028847635627195025,0.0016101990544986314
2025-09-11 12:25:00,4265.2798661821425,4270.105914397142,4263.2219733242855,4270.1058822542855,1645114.640401643,0.24325190993235157,0.011086344579120316
2025-09-11 12:30:00,4270.1058822542855,4276.490144041071,4233.596339389286,4248.815236891785,11882792.343866358,-1.31320193073372,-0.04084652896255969
2025-09-11 12:35:00,4248.815236891785,4258.582259395001,4248.780951177499,4253.714219036786,2411755.4421332143,0.483738103737062,-0.02027458258218237
2025-09-11 12:40:00,4253.714219036786,4254.216127965357,4249.953603679643,4250.249438679643,3160.8589264285715,0.08282477667635259,-0.016231470454396685
2025-09-11 12:45:00,4250.249438679643,4261.276224394643,4250.226807608214,4261.171839394643,2770484.0193349286,0.16783244334105227,-0.009013277756535942
2025-09-11 12:50:00,4261.171839394643,4262.457489751786,4259.146039751786,4259.731768680357,616.5004125714286,0.13055522383870516,-0.003540003184173546
2025-09-11 12:55:00,4259.731768680357,4259.837700823215,4255.3741947517865,4255.817612608928,3029.192254714286,-0.16188373133800044,-0.009749561150990287
2025-09-11 13:00:00,4255.817612608928,4256.786460108929,4248.756251894642,4248.849785823214,32420123.827293284,-0.22963940567515628,-0.018372692308800717
2025-09-11 13:05:00,4248.849785823214,4252.2431122517855,4248.846078680357,4249.3143540374995,5762.713589571429,-0.12584347602504406,-0.022587232846692614
2025-09-11 13:10:00,4249.3143540374995,4249.314682608928,4237.535987966071,4238.080164394642,6037.163470571429,-0.2761221948761994,-0.03252978037726151
2025-09-11 13:15:00,4238.080164394642,4240.821002966071,4236.828500823214,4237.474570108929,1865.7092896428571,0.06059586935970386,-0.028877794113066787
2025-09-11 13:20:00,4237.474570108929,4248.120773680357,4237.474180821786,4248.117164750357,1167611.5499899287,0.10347567872285698,-0.023687461844991344
2025-09-11 13:25:00,4248.117164750357,4249.137051178929,4246.486189393215,4246.829840464643,1410.5828797142856,0.040709733458471224,-0.02116208163701242
2025-09-11 13:30:00,4246.829840464643,4256.701211893214,4246.361943678929,4251.4468868932145,771.3496984999999,0.12015131583190952,-0.015620379775486071
2025-09-11 13:35:00,4251.4468868932145,4261.169574036072,4246.953606893215,4259.624345464643,755.0718179285715,0.09281032956431821,-0.011368195095493746
2025-09-11 13:40:00,4259.624345464643,4264.272814036071,4253.361084393214,4253.362289036071,1832.3059169285716,0.011114094736650038,-0.010486536670703794
2025-09-11 13:45:00,4253.362289036071,4261.819377964643,4249.604249036071,4254.998287964643,7983.259616142857,-0.04895143862741837,-0.011994964198418091
2025-09-11 13:50:00,4254.998287964643,4265.127391178929,4254.978955821786,4262.667498321786,11044.539022928571,0.05952766818845228,-0.009190155085207489
2025-09-11 13:55:00,4262.667498321786,4282.901400466072,4261.408370821786,4280.886377251786,1037913.848341,0.22799154213371173,0.00011108794298542168
2025-09-11 14:00:00,4280.886377251786,4282.6768190375,4266.359410823215,4271.418614394644,4311.310101142857,-0.08208181060597651,-0.0031121629805032818
2025-09-11 14:05:00,4271.418614394644,4271.591100108929,4264.403823680357,4264.4121465375,1074.836947142857,-0.07677695207234539,-0.006000978239006894
2025-09-11 14:10:00,4264.4121465375,4270.712850466071,4262.803515823214,4264.886855823214,761.411002857143,-0.146903691669803,-0.011526574844136151
2025-09-11 14:15:00,4264.886855823214,4264.886855823214,4254.919163680357,4256.3584815375,1262.7152892142856,-0.22740944256554754,-0.019992569656740518
2025-09-11 14:20:00,4256.3584815375,4260.840897608929,4254.674422966072,4260.704470108929,1174.1683541428572,-0.14366036784432348,-0.024842287232724164
2025-09-11 14:25:00,4260.704470108929,4263.467481894643,4257.614345108928,4262.283224751785,684.1834286428572,-0.020016139807987887,-0.024653026549401175
2025-09-11 14:30:00,4262.283224751785,4274.472799751786,4260.5078676071425,4273.272799751072,3971748.833939571,0.30327448445341526,-0.011793124157133867
2025-09-11 14:35:00,4273.272799751072,4276.791821180357,4272.9112851082145,4273.875620466071,6866304.984862429,0.10863413761247767,-0.007070486440678513
2025-09-11 14:40:00,4273.875620466071,4278.4460304667855,4273.8750165374995,4276.9822693953565,9841834.752279501,0.0816616145128128,-0.003590796207208266
2025-09-11 14:45:00,4276.9822693953565,4279.117000466786,4275.330088323929,4275.806747966785,807.6732611428571,-0.018951397854210676,-0.004193172742384831
2025-09-11 14:50:00,4275.806747966785,4277.674640823929,4270.021519394286,4271.386226537144,12573399.518769357,-0.08639217714096639,-0.0074166631109566575
2025-09-11 14:55:00,4271.386226537144,4275.018730108572,4268.426616537143,4274.051698322857,2457666.284601143,-0.13509856694367192,-0.01242379659459255
2025-09-11 15:00:00,4274.051698322857,4280.7160733228575,4271.147574751071,4274.507310465357,2969578.6354107857,-0.010849095342831325,-0.012362043604327404
2025-09-11 15:05:00,4274.507310465357,4277.963585465357,4273.471085465357,4273.495874751071,143.08894614285714,-0.10483828050577333,-0.015988562698501754
2025-09-11 15:10:00,4273.495874751071,4277.7255783225,4273.387742606786,4277.480303678214,3162385.430864357,-0.03321774267115242,-0.01666421681507629
2025-09-11 15:15:00,4277.480303678214,4282.0893386782145,4277.480300463928,4281.7914793925,478.7042060714286,0.11769273021527178,-0.011395316931533232
2025-09-11 15:20:00,4281.7914793925,4281.996775821071,4271.631688321072,4274.833263321071,593.6448015714285,-0.12353128374924209,-0.015792805826345343
2025-09-11 15:25:00,4274.833263321071,4278.563348321071,4270.761846535001,4271.458374392143,1395336.6789314284,-0.26324250091394885,-0.025496715437623912
2025-09-11 15:30:00,4271.458374392143,4275.797832249286,4271.154221892143,4275.337636892143,1018.7090990714286,0.005177681998370732,-0.024293797891114317
2025-09-11 15:35:00,4275.337636892143,4276.256312963571,4269.323670463572,4270.555903677857,603.2344785714286,-0.028768624594058267,-0.024469281291229765
2025-09-11 15:40:00,4270.555903677857,4270.562332249286,4266.512442963572,4266.572121535,156.91934264285715,-0.03645331767796229,-0.024939243502474177
2025-09-11 15:45:00,4266.572121535,4267.274764392142,4260.516542606429,4260.853066177857,1532942.6677365715,-0.07178055385509816,-0.026776157633949627
2025-09-11 15:50:00,4260.853066177857,4263.596760820714,4257.065910820714,4257.084241177857,613.7145378571429,0.16133875433355924,-0.019399102262674772
2025-09-11 15:55:00,4257.084241177857,4264.330362249286,4257.028367606429,4262.631817249286,2605562.8716897857,0.021315947878600933,-0.01780243362968357
2025-09-11 16:00:00,4262.631817249286,4270.293222964286,4262.628588677858,4269.835630107143,1166068.9472238573,0.11995680497833719,-0.01240011054701609
2025-09-11 16:05:00,4269.835630107143,4270.92608725,4263.945250107143,4267.860278678571,721.4843549999999,0.03219487644213442,-0.010651287527833717
2025-09-11 16:10:00,4267.860278678571,4270.620578678571,4265.964635821429,4268.550271535714,152.58421385714288,-0.001808340832747311,-0.010304505304496994
2025-09-11 16:15:00,4268.550271535714,4272.987546892857,4267.836339392858,4272.869675464286,231.92511942857143,0.1033270113816114,-0.005848367395237842
2025-09-11 16:20:00,4272.869675464286,4274.169385822142,4270.071645821428,4270.291345822143,1619538.5781286429,-0.04597861176920364,-0.007422102468726697
2025-09-11 16:25:00,4270.291345822143,4273.147725822143,4270.086567250714,4270.9897172507135,250.49374821428572,-0.014050170164204132,-0.0076820266920787535
2025-09-11 16:30:00,4270.9897172507135,4271.512635107857,4270.853706536428,4270.991624393571,196.254811,-0.0066059838709065745,-0.007639828934385727
2025-09-11 16:35:00,4270.991624393571,4275.2959040364285,4270.832695822142,4275.228086179285,705.807747,0.03998034467898513,-0.005772371145626086
2025-09-11 16:40:00,4275.228086179285,4278.338990108215,4274.650546893571,4276.997511536786,1354342.1779495715,0.02037221633677771,-0.004747093205139663
2025-09-11 16:45:00,4276.997511536786,4277.3622408225,4273.329550822143,4274.847137250715,9791231.388149142,-0.010837020925440397,-0.004985913900053417
2025-09-11 16:50:00,4274.847137250715,4275.443751536429,4271.214061178928,4273.364704750357,25664470.511164002,-0.03327069605587318,-0.006095121043418898
2025-09-11 16:55:00,4273.364704750357,4275.848497965,4273.364316893215,4274.5777693935715,1203092.3480169286,0.00841577981852851,-0.005526066107656254
2025-09-11 17:00:00,4274.5777693935715,4275.054792250715,4271.835877607858,4271.953601179286,72.52455235714287,-0.024866535794892158,-0.006284515899312564
2025-09-11 17:05:00,4271.953601179286,4274.997079036429,4270.209315465,4273.900292250714,106.53672607142857,0.044919796101610836,-0.004276503663982235
2025-09-11 17:10:00,4273.900292250714,4277.382570822857,4273.151710107857,4274.202867251429,3047555.169318643,0.046148525201239465,-0.0022990515516205998
2025-09-11 17:15:00,4274.202867251429,4275.447737251428,4269.9485433228565,4270.074127608572,606.3221009285714,0.10754179559940054,0.0020084326503802294
2025-09-11 17:20:00,4270.074127608572,4276.231610108572,4269.9652965364285,4276.087086893572,1543155.3679510714,-0.013832105333278341,0.001387235082393619
2025-09-11 17:25:00,4276.087086893572,4278.575815465,4273.9406101078575,4274.0240679650005,2498.8590095,-0.012453238969768148,0.0008444713940735497
2025-09-11 17:30:00,4274.0240679650005,4277.278760107857,4274.015489393571,4277.046965465,2739.4705215714284,0.056224706146598295,0.0030162453059372654
2025-09-11 17:35:00,4277.046965465,4278.734594750715,4276.3254668935715,4277.237778322143,690.5703274285715,0.09197731442706437,0.006504914683236367
2025-09-11 17:40:00,4277.237778322143,4279.736191180714,4276.910275822143,4279.019760109286,2532706.4784888574,0.06185735426384731,0.008675598588358365
2025-09-11 17:45:00,4279.019760109286,4279.7912029664285,4275.117260109286,4275.772988680715,9.442892357142856,-0.011674797763451737,0.00787754382946385
