timestamp,rel_change,trend_ema
2025-09-11 16:15:00,0.04419622439740564,-0.014302014223600393
2025-09-11 16:30:00,0.05557449044818557,-0.011561759138432317
2025-09-11 16:45:00,-0.03701262864095046,-0.012559832452256559
2025-09-11 17:00:00,0.07497376668257832,-0.009127142290106171
2025-09-11 17:15:00,0.08355944424490806,-0.005492374190693848
2025-09-11 17:30:00,0.21792695234979695,0.0032691680265803
2025-09-11 17:45:00,-0.0050448510822410355,0.002943128061528483
2025-09-11 18:00:00,0.05805552106504632,0.005104398375391927
2025-09-11 18:15:00,-0.3006869942893231,-0.0068874209447929765
2025-09-11 18:30:00,0.009737271490770392,-0.006235472221829707
2025-09-11 18:45:00,0.07765889779400806,-0.002945496927090971
2025-09-11 19:00:00,0.0048431387084809695,-0.0026400602354999143
2025-09-11 19:15:00,0.22599286553003403,0.006325936853344555
