timestamp,rel_change,trend_ema
2025-08-26 04:00:00,0.5504270866543219,-0.1923349940592839
2025-08-26 08:00:00,-0.15000026066932248,-0.19067480843614817
2025-08-26 12:00:00,1.2633219862712521,-0.13365532629075993
2025-08-26 16:00:00,1.8316412059601719,-0.05658487404562537
2025-08-26 20:00:00,-0.061753833914854006,-0.05678757835422258
2025-08-27 00:00:00,0.1855128309432135,-0.04728560151902901
2025-08-27 04:00:00,-0.9226322845505157,-0.08161292242222457
2025-08-27 08:00:00,0.58673432607217,-0.05540322640283654
2025-08-27 12:00:00,0.7203821034055227,-0.024980272292704813
2025-08-27 16:00:00,-0.5820413218969298,-0.046825803649733246
2025-08-27 20:00:00,-0.7579535847537224,-0.07471316761459557
2025-08-28 00:00:00,0.5252869947515038,-0.05118374948259167
2025-08-28 04:00:00,1.1708562067694506,-0.0032606139432958953
2025-08-28 08:00:00,0.01394631249790601,-0.0025858325142291538
2025-08-28 12:00:00,-0.356546264423947,-0.016466633765590637
2025-08-28 16:00:00,-0.7112413977313601,-0.043712702940718856
2025-08-28 20:00:00,1.3453003948964408,0.010758398935248187
2025-08-29 00:00:00,-0.5809594634208088,-0.012446223117930519
2025-08-29 04:00:00,-2.604557035049954,-0.11409762750742163
2025-08-29 08:00:00,-0.6265634947167091,-0.13419432818229565
2025-08-29 12:00:00,-0.5067804057067159,-0.1488055469087435
2025-08-29 16:00:00,-0.6004597522498489,-0.16651747652996332
2025-08-29 20:00:00,0.2755085344557617,-0.1491831231579741
2025-08-30 00:00:00,0.20193772329121185,-0.13541367819918249
2025-08-30 04:00:00,1.0570873594905674,-0.08864893162311385
2025-08-30 08:00:00,-0.3800693327498776,-0.10007718264769283
2025-08-30 12:00:00,-0.08974890978322116,-0.09967215233928219
2025-08-30 16:00:00,-0.3063083284878284,-0.10777553179608793
2025-08-30 20:00:00,0.1743845470247824,-0.09671043066585772
2025-08-31 00:00:00,1.2335956551739038,-0.04454156455449452
2025-08-31 04:00:00,-0.45817257646514514,-0.06076238855099063
2025-08-31 08:00:00,-0.022852410425034258,-0.0592757227421296
2025-08-31 12:00:00,-0.1566970702646634,-0.06309616774301328
2025-08-31 16:00:00,-0.02886433271563477,-0.06175374283997884
2025-08-31 20:00:00,-1.2061381132202647,-0.10663156128626455
2025-09-01 00:00:00,-1.381885855022567,-0.15664153358964897
2025-09-01 04:00:00,1.728552200605626,-0.08271236754277546
2025-09-01 08:00:00,-0.3955506635933359,-0.09498053601534646
2025-09-01 12:00:00,-1.0127069231887873,-0.13096980610057946
2025-09-01 16:00:00,-0.23502513768516692,-0.13505040733919074
2025-09-01 20:00:00,-1.5699690226044087,-0.19132172558488558
2025-09-02 00:00:00,2.0126191454849427,-0.10489267181744134
2025-09-02 04:00:00,0.631061869072126,-0.07603170942961518
2025-09-02 08:00:00,-0.050611308788352134,-0.07503483097309506
2025-09-02 12:00:00,-0.8534726172896728,-0.10556180298550988
2025-09-02 16:00:00,0.5787314063860909,-0.07872677516701573
2025-09-02 20:00:00,1.3699026086950208,-0.021917779721445672
2025-09-03 00:00:00,0.24000700912381473,-0.011646219374572718
2025-09-03 04:00:00,-0.19682743849950024,-0.01890822796770713
2025-09-03 08:00:00,0.9523150328719023,0.0191789587318854
2025-09-03 12:00:00,0.8509053034216512,0.05179567813148406
2025-09-03 16:00:00,0.04492080127352745,0.05152607511744654
2025-09-03 20:00:00,0.06272186977079532,0.051965125888166104
2025-09-04 00:00:00,-0.8373619272126235,0.017089555178331217
2025-09-04 04:00:00,-1.3569187809483862,-0.03679312466977536
2025-09-04 08:00:00,0.2452349566586371,-0.0257331999117984
2025-09-04 12:00:00,-1.454358745623111,-0.0817577311161636
2025-09-04 16:00:00,-0.7299846929241328,-0.10717839628510357
2025-09-04 20:00:00,0.4382745762991388,-0.08578808363474114
2025-09-05 00:00:00,0.5134272836239261,-0.06228944178146008
